lat,lng,name,photo_ref,rating,user_rating_total,vicinity,place_id,types
48.85298639999999,2.2755249,Sushi Gourmet,CmRaAAAAtRL1lQiNqGZ5GS8s3CknnkuCs0vqJl1rkEuQD4Mffsk_Gr4mbGoS_aNHmgN2ZpdA8uWDlL-KCeb7sb0U8YbqAVtJO91VcK62oX9LshDcLpEYTuGTIEjynOS2ZoX_YntnEhBXGSF4HxWCR-mkYahgxA8aGhSZ69QbisXOR3QcYCUH9sT_DfLmXA,4.4,188,"1 Rue de l'Assomption, Paris",ChIJ3QAwGap65kcR58chqbxSVAg,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8551835,2.2695928,Sushi Shop Mozart,CmRaAAAABY5R2ATdHl7hpsAbPiygqTaawXSoo9eixGPguqfgLhMeASPR7vz-jp6hwEXV0WIpo2tGm6-hwg4E-tSrNbhT-a_pgSaDTZBGkF3hjCJN3A9u3efRE3Z87a-AO6mUySl2EhBFS4oWUzticLAmOftL9sFwGhRnWfclZ0_WfhfIRotadgTT9vZyyg,2.8,70,"52 Bis Avenue Mozart, Paris",ChIJjzAcX6x65kcRvv4peo10rG8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8498866,2.2725603,Bistrot 31,CmRaAAAAH0HjFD8tZSmYntV39L_9_leJ821HzDoKvPoEtRcSwuEBxdeix6xmTWAH9W0E4o4XiQdTASof_Og1aYAKR9QzKP0Wu0y8jdL2kWVraGjoTaFh2ISqMAQXuI_hfaCm17XbEhCNZ7SkCZMqMZBbfozmSKcuGhQGmr-vblbCgYVnnxJ3Dn9a9UFSiA,4.5,347,"31 Avenue Théophile Gautier, Paris",ChIJ96U23qh65kcRTAgsz7H2F0U,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8501091,2.2699228,Pizza Hut,CmRaAAAAuE_T0vv-4OzmWGDRe-U2XWBwAGkhQ2Ia4s6lPHiaQ_wm8diY63sxIElIu1Hpkpt0h52VbwBWci1oNiUrddpV7KHXts0iqQr1VXPpFkUP1umzM1izucJCcbz7oC0rph6LEhCFNd-ykyLxFKUV91cpW2aPGhTCrX3GS3aWP5YvlllFKymlPSCp5g,3,110,"45 Rue Jean de la Fontaine, Paris",ChIJGT-0IK965kcR2-nhYvp5G64,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8512971,2.277474999999999,Le Gros 7,CmRaAAAAvNrk_THwFJI8CryIjFvmU9gZqT6hG7L-_yeH31WQKdJ2hMz3ccocmjnHShtkV8sqAllgeQcS6ewAMeBrrtTi_tFthNKpGtydyhv_gmdWSBrx4pKBUgdPTHCnS3AQ4kCkEhB4pABT98qtU9w_Za_7yPm4GhTyZHWiXkk4bbSnygkWot3ISKykXA,4.4,115,"7 Rue Gros, Paris",ChIJuQUJaAdw5kcRI75ph4Otibo,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8510866,2.26756,Le Polo Burger | Bistrot & Hamburgers,CmRaAAAAxEE4EvH_cPCQT89sBQ1rQaUXO-3FK6OmQnCcM00FG4Rbb0HR9mmoOnFpHXGXCJQyd8wrKdQoBS471e5S0cDpZS4gVakntT_krJY1EUKp35ekHg94HEnyhfV5CgTONBQNEhDeTSkyFdoAMZFIUtMZgJB3GhTJ0pF758flfRf54Ms0a3Dv4t5kFw,3.8,266,"109 Avenue Mozart, Paris",ChIJtSCuRa565kcRO12tBklmm3w,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.85502899999999,2.2694489,Doner king,CmRaAAAACjYxN-fUkXnwK8AfuGRaWGbcNaKIKdhTAr04bjLOIIeLmhJ_NP215E0U4Ks4ymTVujOpGAsH2lFnHXcHfkJ3bGihxJExTnU_Hplu7EjHhQ6OzS5_FsuymSP6Dd0uCoRAEhDRm1CJc7a8FplEUYgrqxwGGhTEvMQyi9bv9ByruMwo99p79WcX-Q,4,223,"54 Avenue Mozart, Paris",ChIJ-zFwWax65kcRJ8Ys-EHK1YU,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.85487099999999,2.269069599999999,Royal Siam,CmRaAAAAQWDTRDZzAPXiPS9crB6UPfRHYJCANEuKG-7ZmxQ2kYJxn3v89pJyeineO_TS08Y2rZw2M8YXC9mSmj38-AASU7Rzmw4AVHtWOh6AmaoO4-sia3vvwMbNqWeFk-YxFsUUEhBiWJVD2ns5Q7HDmVKQaoiuGhRxayCDrCYODgqmYXA4STsGkpfH-Q,4.3,52,"62 Rue de l'Assomption, Paris",ChIJ_TXWUKx65kcRpu2952NwiMI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8490648,2.2651194,Domino's Pizza,CmRaAAAA52Fn5Zen1mk3TdC0zhA8I2lnUreEYmcu8Z3u7h2NNqlDLIORX0s9tPAq1ytX07JvAdFPAO_stbWaQ7s2mU6d87lBlV7-gsXmhONLIyPSUE49OKcJ-lPR0BZXGgXamR3IEhAKtTTjNewXpKB26Z8VAc3EGhTT8M33_IRDcZspZpI8BxH_BTVBtA,3.2,113,"1 Rue Bosio, Paris",ChIJZUASILB65kcRSGK_2NQRrb4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.849707,2.265509,Restaurant Honoré,CmRaAAAADV-S2PUXVNNGRwUn54KztkPhUlu5autrxhS-48sDoz2NwxIOhbvlWGvzlJEns-Of_hPvGLrFjI7YI0vcj-U14i9MKSsKrsPRdSEHp5tTr6lpA_eTfyTmpUhjtVKec3sKEhBu_Zg3Unf90IqiV-KisIYJGhRwcGUV9I1rGBGGcTABhNt5YnYMgw,4.5,117,"13 Rue Bosio, Paris",ChIJU1EL16965kcRaRQwfoMlA-o,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.84833200000001,2.259869,Brasserie Auteuil,CmRaAAAA8e2J9oOCB-ZlGTFXGd79LaSaVSPF2llgAVGkvAUE-bZBJAuDrGIu367eaarhQv77JM8wrBCkKBU4bOhKnHHskjQEZZr9IMMp2EE1ZXK_oiBv7ZXqd5RRjqvIjuU_fvveEhCm6zC9jkYh9Mo9GXKoslmRGhTqqOa_rU3ORHIEp2KRYh-bMAJN8A,3.7,1558,"78 Rue d'Auteuil, Paris",ChIJEcNXrLB65kcR6leyh3yLQpk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.84954740000001,2.2684634,IL Farniente,CmRaAAAA1tkxJ6ofhLqGYWopL6dYIGjg4Q0WZ4fLi3mWkUPOsClONmdgrfRGorWbkr6XjtXuBgWaogdoXtMC7cj5meDpZmnJyxtA07J4Sss6h5CgAoVZrWAcdibo2t_UB58TdSiWEhBSoqLUg8h6LfwSYcH9sUzyGhT2ALbZTjvue0EVd8sYe_jbiuwktg,4.5,288,"44 Rue des Perchamps, Paris",ChIJbU29CK965kcRjKDnr1dxy8o,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.847743,2.2599027,Le Congrès Auteuil,CmRaAAAAbyB2pZYLo1k0SvVuOWQVGqqArNgN5H65xRVYuhcZqHFxOnzDmjONga8T9Y1N1UvRfT3QBD5Hk1kfT5aM_hO4UNoR3aIV9TLJudilePv4tPBMfb1dTru453w6567Im3CmEhCd5jWbG20Tak_LLL261hPNGhTKcln0ripgoBsrJgQmXa3h1MO85g,3.9,237,"144 Boulevard Exelmans, Paris",ChIJD0aPqrB65kcRvyAaGoFbjXQ,"['restaurant', 'food', 'point_of_interest', 'establishment']"
