lat,lng,name,photo_ref,rating,user_rating_total,vicinity,place_id,types
48.877778,2.284756,Grand Bistro Maillot Saint Ferdinand,CmRaAAAAbWWqRVCaw6wWiFN2wwsY9pxk2Q_PEshZWvwE0g9JJNCt7T7eyA4w0nRXXx9NgX_ccL2JR9qQAmCbiNSS43o2CggfXAMUH06NGTzFG2K0bs7ZDuz_NZdtXBXBviQsO9Q6EhBWJDptDt6qcm--dk2UYwuRGhQaqHKERj5zLbZU468G0D1FY7OsoA,3.4,254,"275 Boulevard Pereire, Paris",ChIJFzNcqoxv5kcREuAE50aAKwE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.87805239999999,2.2851683,Le Relais de Venise,CmRaAAAAw7Enn3zE94iOW3XB9PEs5xnREulJQMvpE04DjiXSCg5-_R6PSnP0ZzB2OTsqnnDOMaDwM450rsTh9lqpNuvu753n-uR8zx0XQOU7wYAKRymhNaErP73XrP6evBbCN4S0EhBONy5e5gJsLOfC8w61lUKaGhTtXc8cKan4dL3ziXSE-P7TPD6o-w,4.3,1336,"271 Boulevard Pereire, Paris",ChIJr6fKroxv5kcROfYOCCwufW4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.87973210000001,2.2884742,Kirane's,CmRaAAAAFXdQI33WkpKl_5YkkMjFpts-nOXqO4gxb65WcW5gvJDSDGi-ggWzzTVihPzuwVKvHttLH9Yin6a2cj14tdM0Gcd_1BuLarEyeOcmo3c_sm7rJ0UwOgTZhHtCjxZwUxWtEhArciaLRE0RI-OETaRJtWJFGhQGNCU7owjXHqifYTY8rr4-5xseew,4.1,281,"85 Avenue des Ternes, Paris",ChIJu8gWCo1v5kcRcOFozzVdDqw,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8775237,2.284553499999999,Le Congrès Maillot,CmRaAAAA2bT5Nrwhq_PDaOp6AiqGIRUp4wJhyk-O7ngmUyPqUZWhhYLFyPK9VocFaCvU7jWqWmYMeMMG3gvgEuSTJ2ctQ6TVVBiktaY4H16d1gHL6m7uMu_JXIxpXlQ4jJeN3l4UEhCzvJ5-PplXJBezbLz1-JaTGhTQCYuGL2Ta5Fxp2PQfn-eQcecA8w,4.1,988,"80 Avenue de la Grande-Armée, Paris",ChIJKbawUotv5kcR0GJTddHY-hY,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.87783899999999,2.284938,Chez Georges,CmRaAAAA1CyPiJyE5ffaGc-O8j_38UWHY_HbTQupAZN22reqersfKYjtRP_KuRw8nTcpqTgdODbW4Oqsp6iNdX7ngdwrurtGenXxNcPnXeECAgKNTYmhwJosAV15FbxZKEsN3LvyEhCBHP05XQHMxRTmStAm-egCGhS9U6UbpDhf8xAvUApKJMwryMAYVA,4.1,306,"273 Boulevard Pereire, Paris",ChIJ_7pOqYxv5kcRJFwHKHaeLnA,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.878203,2.288394199999999,La Maison,CmRaAAAAj3APKb5A893zcS41ox27pWQj3L8-tYw3uKHA03MEqgUOq0eskxmCGu250j3Fm8T7W7ptPnFt2stC9d9422EndvE5YYX6MQF6vcbhLWxPRG8XWCfqpIC_wiDeBQkGhxS2EhC5M3QPVYOyn4w4lh6shEtlGhSSo6km6o6nU4ptrWcej-AzeWfHiw,4,566,"28 Place Saint-Ferdinand, Paris",ChIJQdNLN41v5kcR0vzmEhZ8n8o,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8785093,2.284559599999999,La Maison de Charly,CmRaAAAA_rLDNOQWs6C3OSiTYlfEqlNPgMkds8XnTuVl8tc6Wl-3mHod97wIw8ifnusjf6f24Fr-T4W4r5ogqYPLi2Gdb9Ur4fjTzmK8wJSWwUjb62JT7ddW5Qgoj34MWBh8V7FhEhBDnGmUCqkEf3ohuYPwrIMwGhSgdIHBOERbj7T9rJy4RnDJvnBBmg,4.1,246,"97 Boulevard Gouvion-Saint-Cyr, Paris",ChIJF9EqoYxv5kcResT2xDCPM-4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8789458,2.284766799999999,Le Sud,CmRaAAAAh4B9xuB19dOn93Iuygc2LzKxAC9pHf4exIZzv3NUw702PzXkZIsaAKHYAvnRfU06V0z2-0WP2-n9EpQYGJb1XOTysnqm6rZi9al4kdMmTecAAe-dJHgU5efhaWW_rZamEhCjsGOYSaOVwXqob4wN_JfRGhQQkl-tRgoIulFifmzzOtxseQh1Cg,3.9,567,"91 Boulevard Gouvion-Saint-Cyr, Paris",ChIJZTZJnoxv5kcRuLEoQVETjgI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8778977,2.287657499999999,Le St Ferdinand,CmRaAAAA4o-geanh2oCa56EhQiXGIy5RaAy61th6K46jVz5Yua-pUgvV_IpvnVET-fkYz_7qFRW9ObqctOIIUsmAp-AukjJ5E2BQKiPTjs6HRSZz8PyDZh-XqzOJecIH7VxKJ2khEhDU2pV69ndoypoC93rVh-0jGhRhLwXufZTsj90N0SfRfqakY4gAew,3.8,245,"34 Place Saint-Ferdinand, Paris",ChIJ-eqNLo1v5kcRnEBXbBhw3co,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8765771,2.2833997,Auberge Dab,CmRaAAAACgltiBOgD5OROMJ27ohN55B2i-dOSlnjRIRWkXefx5mnAYjUh7UbzOdaVnG_XjAeJ6d3Y20CWgcH1_bKYO0AoM7fCwKXgSZxGZqTXUPtJ7Rr0V5yX9VZuFbYzSSo7-6QEhDRozVNvwekzkS8P2HiplkvGhRUHMGBYtSZZt6zC-6Xf_eitpqjcQ,4.2,791,"161 Avenue de Malakoff, Paris",ChIJndJmvPRv5kcRvUnFPfOfmMw,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.87758700000001,2.2878107,Restaurant Libanais Janna,CmRaAAAAISK-Fz4vQDnm6_rNoGJwGK4hF_iiNxQ54Du-kB0ZFtKkjcJaBpjkmEJsT-QIHYepRNQrZbDjCC3Jc7SzvBmt2DXfcvJpx4Y3iGjYy-pNOl0qTAcPOf41ooJtXiMg-TwjEhCkozI8ZTL4S4NfYL4y5hZnGhSHYOSZeW9s3wsmur1IgdXGuCdJWg,4.5,538,"13 Rue Denis Poisson, Paris",ChIJv2GLMY1v5kcR0I7Fbm0tfV0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.877432,2.2847092,Le Maillot,CmRZAAAA2OruUb28V7uHV4ID61NUm4Lf4LHQ__cArK-DtFHc3Hqh7aNeJFjUAbpX5pKYHCT0XpYoq5jnphyeg8VBtNtH3Rs2P4G9Cms3XDhQaUopEM0djQEvuiJNu-vq5lhFVYRHEhDD9XDwoBDK417XmlYHs8iAGhTn4wJBZ30RUG0Ar3lXjLQn_oGneg,3.9,274,"78 Avenue de la Grande-Armée, Paris",ChIJGb2Iq_Rv5kcRCaocqQGeAuI,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48.8790191,2.2796814,Matsuri Neuilly,CmRaAAAAbqnRwknnM__bV8Y-40ZZZVkeguh_hzn1-kat6EyVKUoXxwHShJCixLcICZwrkpdfV9xDuyJzjB7x3w9DqKuYxKzfy7GRpuyrGc0Y3dIx9DQQCZIH4iepXMORDNv56m0sEhDZrg38CKE0gJr3U8ia23FcGhQIj5R8Y5dhEndCAz_2GaB736gEeg,3.7,310,"18 Avenue Charles de Gaulle, Neuilly-sur-Seine",ChIJEbWNmIpv5kcR4Hrbor6fiKc,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.879123,2.2795253,Sébillon,CmRaAAAAGgNiAzwewnB2w2g9jzp6j9Qg9RoqmxJaMwxu6dSvyKGj-e-25h0iC2LBljjbuGRjL4TtUUZY_UelatJtPBhwchSrwdBToPRhUubmVKxkIgzRc45Dv4XUbcZP_uO7dgLWEhApVGIXZUIeq7Q5paSwjDcbGhSLP7oYSWpQTadmWlBO30FAics4PQ,4.3,291,"20 Avenue Charles de Gaulle, Neuilly-sur-Seine",ChIJE1Yjn4pv5kcRWlU92F-6S44,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.880461,2.285559000000001,La Trattoria di Bellagio,CmRaAAAAWf7jqaOPVAyEGUGydOQaUf9AztOotFF8arN-F0m8DjtuRgu9ab0YHrp7GQ4VMqSxXQdKFmOV44J6baz8iLz7dyeviE_KjIPQp1UWEqKlZAxrIEEmoKRF473rgfhAsS-yEhDglSR1yONnQMaCCVgM4-EoGhQGmdTjelyMotaRHf9fcm1TKZZHuA,4,226,"101 Avenue des Ternes, Paris",ChIJlVBAZIxv5kcRyjyzCHT8uZE,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8794663,2.2849548,Jazz Club Etoile,CmRaAAAAniC-uQpw6nX3Ov26mU4QBtyq8CRaMBlgzbmIja776zedvd5zNG7Kgf9RTMsJ06Aeia-Fc5goJ5CePtNIDu4LOyz1p3_kgQHP3vEvY1KIYH4TF0XYNwuAy5685Hi5FKKNEhD7rPaw5way2sPL4fnfIswKGhQ0mOCaG8Ox_HLuGW-F8xziQrWq-w,4.3,172,"81 Boulevard Gouvion-Saint-Cyr, Paris",ChIJ9dV3hIxv5kcRVajEPvgjv3Y,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8775835,2.286699,Kifune,CmRaAAAAtwqKjUD6ZRIRzDY_cfor0P4QnfaFZglMFaNNLj_w2DZkK3mPfM84-DXj4OrMjt6sks9p1m1TWYCqF01KcD2bdRPFOXnLMZE9phHw1K6a44MbwYTj_QvBOTR-kT1BCwXxEhBbrqD7wVkk9LtnZdUiTOQ9GhSRDfA2voBiNWlezE_SLnNO6v_zVg,4.4,140,"44 Rue Saint-Ferdinand, Paris",ChIJHUUy04xv5kcREHgHRdPBJ5c,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.88048849999999,2.2854058,Le Ballon des Ternes,CmRaAAAAr3psiPGihS18qj2e57IQoI4UOpLC9v95da7SMJkjLh1v-ubSzUety2cNEAPX10l4m3-cPCDirlRhoSFU1_bCHdb3KWudbFM2JQB8ZsiCXbSfaJ8yvy9Y1wviWZDCH7eTEhAn8FPbH2vq-jKxbPRlFiO5GhTto5kspwfV-zod2LwBDZillV7AXQ,4,313,"103 Avenue des Ternes, Paris",ChIJu8ChRpNv5kcRU-XUciQ57P4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8796304,2.2908948,Au Petit Marguery Rive Droite,CmRaAAAAUkBGlY6T4wU40IOBFkvPNs5djSq9ctmFHC-jbF58vkYPaYnUN99cHDHUKEneMHYdT20kZqaXdL90ZtF_01zycPTCDi3gSWvP7AzwJdAGAVt4QvaJjAlulJOmtwNeTWgrEhDSPCnoW_GeJtQltfMS2FwtGhQxs1CuKRw_YmW2J_dDoadMJ0ZFPw,4.1,610,"64 Avenue des Ternes, Paris",ChIJLUR5hZJv5kcRY8_NPmC9bQc,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8814415,2.2894215,Le Bistrot Gourmand,CmRaAAAAwv8WCEXm1JyMjVP7dRQx0A939w1N_C5c1PK3JjqN52oab4wCWCpqXQ7eVKX90MN_39_kHhxi0gbqo8V1ZsUYqAphDbJV166BpxWpyAYkn4Tl2yQly4vN00ASZZp-Gkk0EhD9gw_bH7mACLR3QBHbVBdeGhSX6XSgwN4JiyFYwR-_RKkY42PcoQ,4.1,131,"28 Rue Guersant, Paris",ChIJsfwC7Y1v5kcRe4zPc0J4biA,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.879511,2.283824000000001,Angelina,CmRaAAAAmZQu4c6B9IcZ3hr9w69SzaysuqXb2BLQFDr8gaM2Boiiqg3CIhiLksS066kcwJ0Dggr-BXvdI3pgPqR_XCRQFj5_liblKDHAAVEGTXRm9oOnsKnLhTZEBXSNY_l7NLxOEhCXRkF8gu_MGu2P6Ymnopo1GhTSdQUdtoH_ug1yuVQSv72APUvmRg,3.9,168,"2 Place de la Porte Maillot Palais des Congrès, Paris",ChIJTRwsIotv5kcRCV8dje4zsSE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48.8808239,2.285622,Tabac des Ternes,CmRaAAAAqG2Q-cLBBRpZW9IZGxHNpesumi7uYKHZyzNvdp52CE0pYBkESTKVh98lqLAZTZUovbO2kJaRwJX3j5LIMNZRgo4O07aq8dSXBO0Dyg0_FZk46s3jar9IWV_CAC-CEZGLEhAxENlagfGfbhDcb9F4kShzGhQSnxolFiaAajdpdywYPKqvC3_80A,3.7,424,"108 Avenue des Ternes, Paris",ChIJ7d3xb4xv5kcRLXiwSU26uoQ,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8803843,2.2853128,The Canadian Embassy Pub,CmRaAAAAkkDCIr3Nx27NtKovt2jdoEF2LCnMx0Ijx3KN4EanJirZYzVn2SK2oYfjjITypU4GmiclSJQ7vMpgZ6Cl5H-AcwgOH_NdPIIShgfKR3Zbgjk43bKs77fDgec5F_BbHoY3EhB7Yi1jzI6fVPIINXSfVJ9qGhQ4b9DH8Ob91X_AltZ8sLJZc6WHvw,4.1,586,"71 Boulevard Gouvion-Saint-Cyr, Paris",ChIJDebRfIxv5kcRDH8vlYzbBH8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8805728,2.2866679,O Gusto,CmRaAAAA1vvZdS8fxeLJwREL9TSd7v-P3uIH-wsrdW2c4NGvmV-2pRzQ0k4wWJQ2KysJgs5QKaLHBitLXJlmD0298A03uxu_fQouZjb5QLcliBX69J0z-El2rJpfHGGPRIXNHOTBEhDV-Jum7RL4g1r6NMleontwGhSX1_7xAPTkpI4VMfLfM3D_Ohe2Zg,3.8,252,"98 Avenue des Ternes, Paris",ChIJCbyBWoxv5kcR6xugvZFv00A,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.879743,2.286917,Il Grano,CmRaAAAAV3wXXBMJAA8gRS6gwBXg_q4Cyqb0b9O8epIK5ObFFlVWhp5Q7eL7Gn_YxXSSsRYkOKAIyILvIzYBE6dX8fF7xbhQrHa3p31nLTVxpJ5W_C5W-0KBRcFAsp1D3oqb44YbEhCjFw45Wk89LPREGknd6-UdGhRCsPTVOV4oHIjvCg6YRmkHCoc0-Q,4.4,380,"212 Bis Boulevard Pereire, Paris",ChIJq6pm-Yxv5kcRTVc7Uz21_08,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.87928729999999,2.2837406,Paul,CmRaAAAAfW3fXQlWQxHhxZq3SgGT07TyiHwLzR2aTvN5FOTf3TQutQTE6ACEPME8uHvW6zaY4dwINMttvmDbgEYii3qC0F4ikwEieDInBKo9p7ogNvSqMUP2KJoBwGQkWHAas0d9EhApIKAiACbdIQXlIXebqw6kGhTBWIAIZZz98tV_eOXUznTWI1ptxA,3.1,43,"2 Place de la Porte Maillot, Paris",ChIJaVuMPotv5kcR-FCdqsnoO24,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48.882778,2.286498,Le Monte Cristo,CmRaAAAAE0ZVj4ndmPBAUQgrsjVTKiIs3fJJo3QZxjrMqU8ways8MQYqrWceyfv_AlNqJhpzlcHpMGdlovAXzBXrU9QDhGc7STYkZc8609I2FJlub9uUzTJnwPmKyfZkeypW8NCLEhCiz5gZl9XJuFCs9m-Lo6BFGhTpnyfV9gWH9PAXCA76TeaqLMLigw,4.3,416,"42 Boulevard Gouvion-Saint-Cyr, Paris",ChIJvxRbF4xv5kcR8YJjHWLyTvg,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.87767589999999,2.284717300000001,McDonald's,CmRaAAAAcMuO2M3qajB0wcz4_f6O-phR1kwLulknsQ41YSekMc1vj9y7l9KIsnqB6YEv9fUD8-x5ynY9Dwxd7MCFQL_yJbW82ni2bktperOA-iMLmIouV_aIFKvSSgC6a0jJvHreEhCxCTYiarSG1jwfQe8tsWFzGhSzd4fYJtZl38XPHMnwIV2f3WH1jA,3.7,1140,"277 Boulevard Pereire, Paris",ChIJRXQMq4xv5kcRqngAa-h_MuI,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8778902,2.2862697,Ward,CmRaAAAAGy34cHsWdhsncMqoodz1DTt6Ho2y-sQcTluYDtz94AS38z_LefBQre34J3cLr3KHXEfIM69ONKc2BInkSco77hAOGMeIRqbEL8-qgspyrWxhcNs1vdI2sM1HeWCqsmcMEhA7Ynpv2jmf6lB_RF5Y4oizGhT3X1zE7mLyDIVYg_9_ldVpmeJbbA,3.8,330,"11 Rue du Débarcadère, Paris",ChIJ-Zfpzoxv5kcRPdXB7DdpZXQ,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8812327,2.2897348,"Chez Fred, depuis 1945",CmRaAAAArnCUPBWLiFB2Fh3WMprr0O6hyaOCFNLcV3qxmGrSRNMCxXfWC0YSyNNpJJ0SLPjrDV3prY-N_vIgf2YaHtLN59hc8HzOWcI8le-tsu5Iz1lPpCwhb7G4qNRthq685zP0EhBvXHgA01M5ZfCoHoZtqpN0GhRFZld6AHyVFZXQiiATk_tGof-45A,4.1,138,"190 bis Boulevard Pereire, Paris",ChIJn9AJVKNv5kcReD66EJgUWVc,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8798335,2.291713,MÔM,CmRaAAAA266D7SLmbERMZVqxUxUiC30UCyaKgIrPhUrfG_4dzJ1NWQ5croPHH-BV2DxCO-SGSEORAuJlgNVSge5Ju4MagR_bTuOzYfs-PxGedSt3SXaICh_MjRt__1WY0NbfzktoEhC3S3wpIiWVdZLFgHgh1aAhGhQ_MIwIacweUEC0niZbTs6VEEzjjQ,4.2,438,"4-6 Rue Pierre Demours, Paris",ChIJAUeN9ZJv5kcR-oNIMK-dZC8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.877297,2.2852716,L'Escale,CmRaAAAAzL4NxFI3dk0sZGT7Fgm5d8VnZB28utSNGBsHOMq-1Q48Dv4P7G7t_KLk9bsycIsUWBEPeTVxrfrI6MXF3jbvigqadLm7sVdPXwDcOrRTS8LyXza8Y9mhtgBUmV5gGheEEhBWc1mX_Y9XWXR9hgprx6jKGhTtnBAb51vH7WFUuCFo0Y59glWlKw,4.2,57,"70 Avenue de la Grande-Armée, Paris",ChIJ13enTvNv5kcRpjxugp4LjjI,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.877855,2.2879132,La cuisinière lyonnaise,CmRaAAAA9o1XQZKXHijw3VyUEvZ1EnXQPpNfERdDg0Aa7myZ_Pr5-R-Pc0bbkZQo82qk6TGlCWnwPbyBloSt9qvPd3e4DBNCjrt4riou9bZMuGXfBq0qJcx_DpJ5zjRPuBZlb9I-EhC0RVk_TzGvD6F0zvqWsKIrGhSv4d7DvtEysXYCaQ2Kx0wnVc78ig,4.2,119,"37 Rue Saint-Ferdinand, Paris",ChIJBd0WLI1v5kcR_JAO5pWlkcg,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.87862639999999,2.2895886,Bibimbaps,CmRaAAAAXdS6YRNkFb2KECxDNOiaYugyxMLgVm0JUHwdx4sIRJYXt93Mkxo7oXxKS5-hj6-XP6I32XM-jhna2cezPTrvA_5nDTVFvAmReMw2Ra-79SehBmznOyB3DdDMWdJbzIoGEhDhdjA_FUy8mQVt6KJjCtAOGhSL7_TPbaDYa7IKGayVwaOxphRGRw,4.4,205,"14 Rue Saint-Ferdinand, Paris",ChIJ__9zXY1v5kcRjQ8ILWdVdYQ,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.87757620000001,2.2881403,Timgad,CmRaAAAAYTaJJ5vRYXwoY86z_2yqApDIlnowUWj-TkzSohR7ylLCR6g4mjaLJoLUu9RSC-mETLQQ6RsOF9BzTRaRhx1R4GDNEEhSjV1tQTuZHxSSibqu-Bvct8W1C4MKOLLEbUKmEhBwAx1yZVa1UJjNHKdDBRWrGhTw3H3hS-n-uUMHEtERAi53jnlEzQ,4.3,458,"21 Rue Brunel, Paris",ChIJ5SAANY1v5kcRLSFz-jVClqo,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8804403,2.2796161,Gustave,CmRaAAAAzVdJZ_QLDbCFFHwlUXNL7_Cp6cRRRU48N0pXuY3-QbOgJjK8tcLEGCzPdfkGIo6QtD1ZXp_oj6KdZyTsSE-btJp6bRV2ZLG58I5QK6GUANQz0ebDyUzAr1mYyKdcA4SuEhDjxkctasfJKCh286UO9eFCGhTMAWc1HvJnm0CKTKM4BgkveUrYrw,4,345,"1 Place Parmentier, Neuilly-sur-Seine",ChIJVVXFfIpv5kcRmvbwy-FPCpE,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.86351759999999,2.3437221,Au Pied de Cochon,CmRaAAAAhccPOCeRRwxj9PV3q6mtudRaUd5ooBn7PnPcAhNGPzKKPF4REpyIyAv7GmXatl63_uGHZjmeBy5EkSCOJWzZsPdODPdRr5eFzfz_hPzVmt7FQ-XXHS0amiH8FedwsidrEhBz0Cz61zzILcrmSAbV1KnAGhRxiwGEZvJ9vJUCYmXf1Idj4ahjhA,4.1,2957,"6 Rue Coquillière, Paris",ChIJQQtKZyJu5kcRhXhHvOUt3To,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.86361139999999,2.3434948,Num,CmRaAAAAZ1hu-BB9quYfn1LEjEe0c-53o1G4kDjIVb9XLCD3JLhaDEKzHRSX3HgQqXpaNLqGmGQpXwIHw1FkRiTwCpXVv6P7P87GMJMLJMsZIG5O7ocMo-FSoZvTdF5E04jPbbaMEhA59X0q38hJ8VVrVQg8ZPRQGhQiLTqirLphep2GZpIuib9rq1CjUA,3.8,272,"10 Rue Coquillière, Paris",ChIJ9_DpXiJu5kcRp-BEOGAm9ZU,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.86040999999999,2.340837,Le Fumoir,CmRaAAAARu1oHnSQ7eXmQdZAk-VepxccE9FE-kVKwZ8reUKTIqNRWyp6FvyBIzn87gdmQ9_8rUYpWB1LLptFgm3hhmFd5OpD1yeLi7ivXGA3ZFq-zVAHRgT5uOXAr34jv3_X-KGsEhCmldbb-hMtC1xKm4_HKME9GhRcBRAozGi9w4CCVhxOHYPi77mW5g,4.3,1946,"6 Rue de l'Amiral de Coligny, Paris",ChIJw8kRaSFu5kcRFhLvX5DjiWY,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8620104,2.3359252,Le Café Marly,CmRaAAAAauKdaBtsWZp36FPB_YFdM8-IOTH1SVkQX9e4ClyhGCI7M1TcDANh76W1quLCxiwArxa6uCPdY77eyip0vKOfZG44eHJUzRuntrVOOuSbET03clu3348k4ah-FU-HKOAEEhD9bP6Wz6DaaK8bUoHXEFrHGhTcIvnYll0j8M7NmeWfGy9Zg0gpMQ,3.7,1390,"93 Rue de Rivoli, Paris",ChIJw4rTzyVu5kcRabdrxQ12FOk,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.861123,2.345058,Paradis du Fruit,CmRaAAAA_0BbmMjGcBBlxfWfMEetSENKXHDshjLyJyPSZHafqOcafTM37GJwA_BvzCv4UWGj_TGpz4NBUVaM7r_ObgylwIF94RYcJZdyEqPUDl8URxLpfB1o0B7P9E5EdIxZVz41EhBqFu1texJ_RSkpiicqwdh_GhQrHtpELu34IsOv40I3Tk9hccclpA,3.5,1558,"4 Rue Saint-Honoré, Paris",ChIJsSl_VR9u5kcRrgF7VoEawpo,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
48.86241340000001,2.3440066,Starbucks,CmRaAAAA3R1NU5YJGxtj8aOnGAQ3qyvDg8DbhqlSdNmzZ79f1rVAudq-SDF1L6A_BNfLlPwMj4pwWMBc1vvF-DaD6DNkgvHA72EMvK10jYhR4Nl4NdVQH6Nz2Elf3NrWzlBVVTYHEhBKRefEIPKdb2Oc9dBDRrdfGhTaDq48a34UONN98-dGQ1ZSmoH9_Q,3.9,1054,"1 place de la Rotonde, Paris",ChIJLY9DLjNs5kcRNd72n1IUVbs,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48.8619507,2.342402,Azteca restaurant Mexicain,CmRaAAAApY3B-Y3YCN3xl2H8amCnN_gKvErpPWEZkbf7IBDTD7c8MRnt9dJwepKrzM-MaQ1ekbfzEv75J8cS8zzBYl3qpXgGIKyshXF4Ylmu8AKqqBwu8WPmD0ruOv9MRjbdFtPsEhB-bY98fNcFD7f8hZFu77LDGhSPt183cqaXMY1P0BuD5Z9Z3EUB8g,4,462,"7 Rue Sauval, Paris",ChIJM6eRMSJu5kcRXzkO8DhGzKw,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8612839,2.3424063,Midory Japanese Restaurant,CmRaAAAAR3B1Qwsatn0GGiEeZOXWafokTNnC_kYINJkkv12e1mN3wAIuRA5H7hr6nhhzIrJR0JiuAMKQo_32jlwefJwz51sL_crL6rOqqj1ozKRQROKR4Gg43Rs1WuWY_UG0ZgGcEhBYGql9gJapr-JBphckgFv4GhSYBzmHsPVvACaByy1ZOkuSjrTjCA,4.2,102,"49 Rue de l'Arbre Sec, Paris",ChIJ0YsOKiJu5kcR6PvqxP8hMWM,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8642755,2.344179500000001,Ô Chateau,CmRaAAAAU9VwD_-xOkF61UIVH61vyJl6W2bXiVqzcRD4Q1b5owAltOzy4WdU1dy0FhPpKriMCreQIczb9fciAQlAIwglWdJbOWJVWJB2aLmP7jaoF8j1bPcAzEBkUusgWA8NV_huEhBQeSqkGc9FGWmFu3yVsHdJGhQOLOqn_-zzXOjKOWntlTJ75neCpQ,4.5,458,"68 Rue Jean-Jacques Rousseau, Paris",ChIJ0RDnkSJu5kcRKdFqE1EDlxI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8613429,2.3447319,Au Chien Qui Fume‎‎,CmRaAAAA5C2erdnSCHFikf7j7EdWCwJsuGpNxhuUscedJbofbG_ZlFnNb-PQIhonzUOB8XbsDMewc7kx6SCsePhVYUV9XNyC1s2GcgJ80zrAeUO0BOUi0feYQ6Fs0bN_RHKlUhSKEhC0DErGvK5TIhd32Trim1ejGhTbN1mx1PmpZzuGjtLtJRC51poyMw,3.9,527,"33 Rue du Pont Neuf, Paris",ChIJ9UCeqhhu5kcRqy9I3duxap0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.862026,2.3403908,Autour du Yangtse 食尚煮意卢浮宫店,CmRaAAAAg6BJ749wPRU1n7ekyyZaOAQBv92d87fg_jk7zy8BEWetuiqHGetZpeNnwCq8n836g81p2fNp1HcA75qM1FxseB96s6tdTehM-JdMsj_7jJbrios4YjSGjpfb_EoexNsDEhDJCf4n8i1R4PQCtGSwaSo3GhQWCYpmPDb_bUexDH8y_523IulF7g,4.3,119,"150 Rue Saint-Honoré, Paris",ChIJO2VV7yNu5kcRFtiCicw5a5Q,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8645451,2.3453673,Le Comptoir de La Gastronomie,CmRaAAAAyqxz4XYqoGBHbLTf_EVzS6lq0JVyyYRWuBC0lXAomyq7GclJQBnc7__aaJiK9fgy7uk8SzPrO3OSYwEbw1SW5Zz7U9hoKEjAqoK5DPh1SCJ1B9pDErq8k-zYyCzMVYEhEhAstspbNONoiHccGtaEk0-BGhRbhz-A7jSMg5jTYpWYqyXNxGwvFQ,4.4,1343,"34 Rue Montmartre, Paris",ChIJHQXzdhhu5kcR44cVFMAi95c,"['liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
